weighted_avg_RRD,RRD,NRF,predicted_NRF_group_0,predicted_RRD_group_0,predicted_weighted_avg_RRD_group_0,predicted_NRF_group_1,predicted_RRD_group_1,predicted_weighted_avg_RRD_group_1,predicted_NRF_group_2,predicted_RRD_group_2,predicted_weighted_avg_RRD_group_2,predicted_NRF_group_3,predicted_RRD_group_3,predicted_weighted_avg_RRD_group_3,predicted_NRF_group_4,predicted_RRD_group_4,predicted_weighted_avg_RRD_group_4,predicted_NRF_group_5,predicted_RRD_group_5,predicted_weighted_avg_RRD_group_5,predicted_NRF_group_6,predicted_RRD_group_6,predicted_weighted_avg_RRD_group_6,predicted_NRF_group_7,predicted_RRD_group_7,predicted_weighted_avg_RRD_group_7,predicted_NRF_group_8,predicted_RRD_group_8,predicted_weighted_avg_RRD_group_8,predicted_NRF_group_9,predicted_RRD_group_9,predicted_weighted_avg_RRD_group_9,predicted_NRF_group_10,predicted_RRD_group_10,predicted_weighted_avg_RRD_group_10,predicted_NRF_group_11,predicted_RRD_group_11,predicted_weighted_avg_RRD_group_11,predicted_NRF_group_12,predicted_RRD_group_12,predicted_weighted_avg_RRD_group_12,predicted_NRF_group_13,predicted_RRD_group_13,predicted_weighted_avg_RRD_group_13,predicted_NRF_group_14,predicted_RRD_group_14,predicted_weighted_avg_RRD_group_14,predicted_NRF_group_15,predicted_RRD_group_15,predicted_weighted_avg_RRD_group_15
0.020342384509705873,0.024000445270864913,0.004662800258876216,0.015077219136609159,0.022498063466679825,0.022581437108855955,0.014489837812489739,0.021632200071345527,0.021492306154246556,0.01586668327207708,0.024118608091527327,0.0242480815293441,0.01673039054329051,0.02501383245281342,0.024936334638027236,0.026607297791955517,0.023436093469384453,0.023457439755104365,0.022860663960161228,0.02105642701641866,0.020979630439937225,0.02564449303028396,0.022823278767944318,0.022790049489648734,0.028605575179885365,0.025515485818991462,0.0254948295071469,0.04083229308783825,0.021025795792619557,0.021338738945827135,0.03690440211470011,0.019609022734387003,0.019681024039650073,0.042685186789569035,0.021311759668485586,0.021304161516883878,0.048672537081095625,0.02447359716869041,0.024381283861098415,0.09853432134805785,0.017533280875844347,0.016994340804739928,0.10379782400697994,0.016693810607309314,0.015972067760156097,0.09721476791550648,0.018399794126423254,0.017433750856510857,0.08659286138043212,0.01997750262934996,0.019474363490249884
0.017985952110339508,0.02176646781971932,0.004122668220936055,0.013952852033290403,0.020818056544527012,0.020897451169485364,0.013167952433321133,0.01966791157742265,0.019531596473602288,0.014349156580879978,0.02181606337519009,0.02192893830954716,0.015028380793960709,0.02247225846843164,0.022399520894399862,0.024397517840483558,0.021487895567514577,0.021509260707047742,0.020678236762231444,0.01904794711026433,0.018976778897461216,0.023141734269096416,0.02058893219330917,0.020565868416513106,0.02554830127651232,0.022793767618297996,0.02277002231718507,0.0371726973549299,0.01915884539410284,0.01942625370225277,0.033321948868046264,0.01771464367754653,0.017770510810112286,0.03831111922143508,0.019156947838288,0.019121065952216913,0.0432495796193425,0.021763324891237595,0.021664789649560416,0.08621855444104162,0.015539110757292755,0.014870224687369451,0.0904948368102634,0.014692367523654246,0.013925047844746718,0.08479481290848401,0.016175605964177945,0.015206451384586006,0.07459578202794648,0.01724403748393275,0.01677627174911621
0.016144388461655227,0.019904252411553913,0.0037005523449076044,0.012942042158647157,0.019308472084415756,0.019383542045630812,0.012066101188510661,0.018026253049883114,0.017897256283162622,0.013050011313741209,0.019846666989725467,0.01994353406243014,0.013609244129068119,0.020352709515489065,0.0202843242000198,0.022545150370374353,0.01984965956699196,0.019876182493914086,0.018849067482899686,0.01736329873243054,0.01729811831440281,0.021027133059695044,0.018703298090439774,0.018686639758874298,0.02302732163700108,0.020548619982927806,0.020523189463933375,0.034130113590666734,0.017601097134177245,0.017836215628056016,0.03034075118654967,0.01613646055676984,0.016180645648386435,0.03464702079650987,0.017345985730761865,0.017292315733945823,0.03884845302601139,0.019559419610374818,0.019460155923526196,0.07757943873534104,0.014068783255646106,0.013380225319173154,0.08062411041812141,0.013160425623818207,0.012406172933008192,0.07540806802914951,0.014455412562233726,0.01352310455273245,0.06560600409536807,0.015179857989364574,0.014754509211595759
0.014817693563652902,0.018413799046368633,0.0033964526307908327,0.012044789512679437,0.017969310086346016,0.01803970973729233,0.011184284078058333,0.016707224488726927,0.016589285582927576,0.01196924747066077,0.01821041893513346,0.01829186878799304,0.012472980548612742,0.018655185593985768,0.01859074455488705,0.021050195381627886,0.01852138546781659,0.018558205115703386,0.017373156122165914,0.016002481882917308,0.015943648690761963,0.01930068940207984,0.01716637645933611,0.017152363516732303,0.021042636261351607,0.018780042912880834,0.01875433094739178,0.03170454179504874,0.016352551012842748,0.016568624723236867,0.02796080907021034,0.014874473372056949,0.014911428554472526,0.031692891514793424,0.015878873345907235,0.015817910862070628,0.03546915730110225,0.01786188132610215,0.017767382682995714,0.0726169742309561,0.013122298370904381,0.01252434270015104,0.07418564483055405,0.012097984907801227,0.011415443024940524,0.06905453327750298,0.013239213920590624,0.012383710360950182,0.05962352758269698,0.013784964145645416,0.013409075877688552
0.01384814651609839,0.01719103573983451,0.0031742169227708186,0.011238120390491487,0.01676590450825747,0.016831546090846854,0.010460379813201281,0.01562031460669946,0.015515541881444474,0.011050917134829957,0.016821632247146136,0.016888440707136135,0.011541627096157813,0.017263407785087104,0.017202579628515263,0.019814360084310218,0.017418583801159328,0.017468672001114596,0.016152869906735666,0.014876156237762546,0.014823770725918476,0.017858463072942723,0.015884454462613825,0.01587066887073191,0.019443137405654874,0.01735381866353337,0.01732877140641323,0.02972365720274561,0.015327436623872433,0.015533424983020525,0.026013600591627224,0.013840183671335321,0.013872987211943919,0.029255685233659387,0.01466279376520623,0.014601502075593634,0.0328161136504408,0.016524692185688927,0.016438407161648072,0.0700996828022581,0.01252952255954983,0.012090182218210625,0.07007387823446,0.011357789606616557,0.010782737905010994,0.06477559289288576,0.0123710507979281,0.011616358011149628,0.055695223968618666,0.012848656015021286,0.012525617226928333
0.012938917300038615,0.016040099489425665,0.0029658070275592452,0.01047879838365864,0.015633014016208154,0.015694295117221854,0.00977747641021699,0.014595181571669535,0.014502613427679176,0.010189726580546848,0.015519044447614195,0.01557233585935693,0.010668457841262783,0.01595853969088828,0.015901137161923748,0.01865265789353788,0.016382245769855877,0.01644449587595942,0.015004464400047705,0.013816183712441097,0.013769858942451084,0.0165048390434022,0.014681164965317035,0.01466771435776197,0.017944440981169676,0.01601735004820071,0.01599305242209131,0.027863145386923888,0.014364334451728624,0.014561131414838058,0.024181968247703425,0.012867037769157999,0.012896182328869936,0.0269720899881775,0.013523065968946648,0.01346176050227521,0.030333044123884385,0.015273047252508581,0.015194575904753739,0.06770992820174854,0.011970265264262722,0.011678018176634719,0.06620814831146851,0.01066270503085778,0.010187892099107287,0.060767136361201936,0.011557408609379025,0.010897512160966998,0.05202730969859751,0.011974397270194389,0.011700719023926946
0.012083081932188884,0.01495642151143088,0.0027696358573180606,0.009765814941326516,0.014569116763090835,0.014626446290670978,0.009132846730442316,0.01362785191760259,0.013546455145362925,0.009383219681576937,0.014298893859376138,0.014339800697164787,0.009850050192461412,0.014735476640485372,0.014681315846454431,0.017560773733544158,0.01540866226706606,0.015481872497107724,0.013923653501215454,0.01281864224647244,0.012777979910745257,0.015235254314085803,0.01355239395263451,0.013539444877906997,0.016539913323673668,0.014764744877459064,0.014741261715533086,0.026115441251309685,0.01345947915612889,0.013647790539659001,0.022458513887612472,0.011951150563411325,0.011977068490180251,0.024833631008911904,0.012455615273358641,0.012394456387709689,0.028006972745344156,0.014100536309715639,0.014029388923296941,0.06539364826046562,0.011437057583903603,0.011278526403790425,0.06253992064729011,0.010006266618875029,0.0096234372911915,0.05698708023318551,0.010791440708884523,0.010219625887384134,0.04857794221441895,0.011152938136119566,0.010924971056629472
0.011280640412549206,0.013940001805850201,0.002585703412047267,0.009099170063495105,0.013574212748905511,0.013627999611194213,0.008526490773877255,0.012718325644498606,0.012647067034495724,0.008631396437920212,0.01316118048243197,0.013190835220559687,0.009086404149753702,0.01359421863387839,0.013543115682107315,0.01653870760432907,0.014497833292789851,0.014580801864559526,0.01291043721023893,0.011883531839856588,0.011848133630801012,0.014049708884993548,0.012498141424566232,0.012485860431167003,0.015229554433166837,0.01359600315130839,0.013573399286738543,0.024480544795903,0.012612870737073236,0.012793402357483354,0.020843237511354345,0.011092522054095295,0.011115645695874851,0.022840308295862564,0.011460441678442198,0.011399589731897052,0.025837899514820014,0.013007159357310064,0.01294284621727763,0.06315084297840935,0.010929899518472458,0.010891706899677746,0.05906919524192487,0.009388474370668316,0.009089373481263643,0.053435424508836406,0.010073147096444588,0.009582699190401028,0.045347121516082875,0.01038427861279682,0.010198373325035889
0.010531592741119596,0.012990840372683655,0.0024140096917468676,0.008478863750164413,0.012648301973652184,0.012698955078791563,0.007958408540521806,0.01186660275235759,0.011804449095077564,0.007934256849576684,0.012105904316781674,0.012125439429541649,0.008377519713139644,0.012534765671067328,0.012486536668882388,0.015586459505892599,0.013649758847027264,0.01374128397831481,0.01196481552711812,0.011010852492593532,0.010980320102618337,0.012948202756125429,0.011518407381112193,0.011506961017541985,0.014013364309649185,0.0125111248697487,0.012489465135707683,0.02295845602070382,0.011824509194561659,0.01199796686831111,0.01933613911892904,0.010291152241209914,0.010311913945953736,0.02099212184902948,0.010537545184197316,0.010477160534837299,0.023825824432311987,0.011992916395291884,0.011934947786695821,0.06098151235557964,0.010448791067969284,0.010517559664296666,0.05579597209537268,0.008809328286237633,0.0085857006693237,0.05011216918815463,0.00940252777205923,0.008986732070017678,0.04233484760358937,0.009668418700226155,0.009520925829146211
0.009835938917900055,0.012108937211931138,0.002254554696416863,0.007904896001334451,0.011791384437330858,0.01183931269346305,0.007428600030375964,0.011072683241179541,0.011018601327108439,0.007291800916546354,0.011133065362425263,0.01114361332411067,0.0077233968826192385,0.011557117752052173,0.011511578806779648,0.014704029438234753,0.012864438929778291,0.012963318838373582,0.011086788451853024,0.010200604204683276,0.010174539326197234,0.01193073592748144,0.010613191822272411,0.010602746637031937,0.012891342953120723,0.011510110032779986,0.011489459262440518,0.02154917492571216,0.011094394528594157,0.011261484072142277,0.017937218710336548,0.009547041124755183,0.0095658732404169,0.019289071668412653,0.009686925790624013,0.00962716879653043,0.02197074749782007,0.011057807423661095,0.01100569363155151,0.05888565639197661,0.009993732232394094,0.010156084697647205,0.052720251207633656,0.008268828365582981,0.008112418855371688,0.04701731427114012,0.008779582735728432,0.008431724526234072,0.03954112047693842,0.009005358398407558,0.008892628568960437
0.009193678942890565,0.011294292323592785,0.002107338426057249,0.007377266817005205,0.01100346013994152,0.011049072455208649,0.006937065243439739,0.010336567110964454,0.010289523730588366,0.006704028638829221,0.010242663619362732,0.010245356904266754,0.007124035658192498,0.01066127487683294,0.010618242095799115,0.013891417401355532,0.012141873541042947,0.012246906444735844,0.010276355984443642,0.009452786976125822,0.0094307913015377,0.010997308399061602,0.009782494748046884,0.009773217289636878,0.01186349036358144,0.010592958640402269,0.010573381666937035,0.020252701510928024,0.010422526739170731,0.010583953968976855,0.016646476285576906,0.008860188704731091,0.008877523579264366,0.01773115775401211,0.008908583497722273,0.008849614516976462,0.020272668711344297,0.010201832442417683,0.010155083751844714,0.056863275087600196,0.009564723011746884,0.009807281999729352,0.049842032578707694,0.007766974608704371,0.007669528039407591,0.04415085975779299,0.008204311987452218,0.007917676559050232,0.03696594013612999,0.00839509770734105,0.00831348154447856
0.008604812816091068,0.010546905707668542,0.0019723608806680127,0.006895976197176682,0.010284529081484183,0.010328234364028372,0.006483804179713126,0.00965825436171234,0.009617216305517335,0.00617094001642528,0.009434699087594086,0.00943067017000989,0.006579436039859408,0.009847237045409636,0.009806526535940769,0.013148623395254936,0.011482062680821217,0.011592046797401594,0.009533518124889971,0.008767400806921162,0.008749076028639734,0.010147920170865892,0.009026316158435608,0.009018372975356787,0.010929806541031331,0.009759670692615532,0.009741232349197233,0.019069035776351394,0.00980890582629138,0.009965376558814838,0.015463911844650081,0.008230594981137655,0.008246864962496112,0.016318380105827823,0.008202518305492103,0.008144497696175375,0.018731588072884626,0.009424991451561669,0.009383118147575411,0.05491436844245038,0.009161763406027649,0.009471151570543105,0.047161316208594914,0.007303767015601789,0.007257028221431428,0.041512805648113195,0.007676715527230577,0.007444588168466148,0.03460930658116414,0.007837636627026596,0.007783484755700592
0.008069340537501721,0.009866777364158313,0.0018496220602491895,0.006461024141848879,0.009634591261958845,0.009676798419922214,0.006068816839196129,0.009037744993423195,0.009001679051895353,0.005692535049334538,0.00870917176711932,0.008699553121340088,0.006089598027619979,0.009115004257782238,0.009076432127204624,0.012475647419932958,0.010885006349113104,0.010998739896370827,0.008858274873192018,0.008144445697069305,0.008129393507503342,0.009382571242894325,0.008344656053438582,0.008338213694191677,0.010090291485470424,0.009010246189419778,0.008993011309221135,0.017998177721982277,0.009253531789956108,0.009405751841656228,0.014389525387556092,0.007658259953974864,0.00767389739011215,0.015050738723859812,0.007568730213933506,0.007511818334127185,0.017347505582441084,0.008727284451093038,0.008689796818743616,0.05303893645652723,0.008784853415236398,0.009147693410088474,0.0446781020972952,0.006879205586275242,0.006874919401443181,0.03910315194210073,0.0071967933550635054,0.007012459354481823,0.03247121981204083,0.007332975157464241,0.007302638202626526
0.007587262107122337,0.009253907293062328,0.0017391219648007362,0.006072410651021796,0.009053646681365497,0.009094764622890175,0.005692103221888738,0.008475039006097008,0.008442911969722407,0.005268813737556987,0.008066081657938437,0.008052005758257338,0.005654521621474202,0.00846457651395076,0.008427958869590666,0.011872489475389601,0.010350704545918608,0.010466985741643545,0.008250626229349786,0.007583921646570249,0.007571743738128527,0.008701261615146894,0.007737514433055812,0.00773273944614154,0.009344945196898685,0.008344685130815006,0.008328718547008711,0.017040127347820677,0.008756404630164916,0.008905079817501028,0.013423316914294922,0.007143183623242726,0.007158620862112471,0.01392823360810805,0.007007219223046471,0.0069515764308318755,0.016120421240013665,0.0081087114410118,0.008075119765349326,0.05123697912983068,0.008433993039373127,0.00883690751836545,0.04239239024480863,0.006493290320724732,0.006523201579442862,0.03692189863975557,0.006764545470951007,0.006621290117097248,0.03055167982876006,0.006881113298653947,0.006870941885256358
0.0071585775249530526,0.008708295494380392,0.0016408605943226849,0.005730135724695436,0.008541695339704149,0.00858213297293226,0.005353663327790967,0.007970136399733797,0.007940915058998516,0.004899776081092633,0.007505428760051439,0.00748802808076165,0.005274206821422084,0.007895953813915205,0.007861106763098907,0.011339149561624875,0.00987915727123773,0.009996784333219757,0.0077105721933632635,0.007085828655423993,0.007076126720515277,0.008103991287623596,0.007204891297287292,0.007201950231206379,0.008693767675316117,0.007762987516801223,0.007748354062559965,0.016194884653866586,0.008317524346917798,0.008463360486349231,0.012565286424866581,0.006685365988941228,0.00670103537849708,0.012950864758572555,0.0065179853328310115,0.006463771986289456,0.01505033504560236,0.007569272421317956,0.007539086987392535,0.04950849646236076,0.008109182278437831,0.008538793895374035,0.04030418065113514,0.006146021218950252,0.006201874755430462,0.03496904574107775,0.006379971874893075,0.0062710804563124315,0.02885068663132184,0.006482051050595738,0.006488395803590094
0.006783286790993842,0.008229941968112555,0.0015548379488150293,0.005434199362869794,0.008098737236974796,0.008138903470048461,0.005053497156902805,0.007523037174333545,0.007495688319723664,0.004585422079941472,0.007027213073458312,0.007007620088853015,0.004948653627463619,0.007409136157675555,0.007375875807729338,0.010875627678638762,0.009470364525070475,0.009588135671099448,0.0072381127652324535,0.006650166723630532,0.006642542454663597,0.007590760260324437,0.006746786646133022,0.006745846049386194,0.008136758920722739,0.007265153347378415,0.007251917855874911,0.01546244964012001,0.007936890940214754,0.008080593848200845,0.011815433919271071,0.006284807051070378,0.006301140939265979,0.012118632175253318,0.006101028543287114,0.006048405000499921,0.014137246999207173,0.007108967392011493,0.0070816984848732474,0.047853488454117445,0.007810421132430513,0.008253352541114227,0.03841347331627478,0.005837398280951809,0.005910938929405986,0.03324459324606725,0.0060430725668897175,0.00596183037212737,0.027368240219726152,0.006135788413289589,0.006154999957627728
0.006461389905244643,0.007818846714258766,0.0014810540282777552,0.0051846015655448744,0.007724772373177441,0.007765076114238785,0.004791604709224254,0.007133741329896264,0.0071072317518978525,0.004325751734103506,0.006631434598159073,0.006610781782531437,0.004677862039598809,0.007004123545231837,0.00697226600348196,0.010481923826431276,0.009124326307416834,0.00924103975528263,0.006833247944957357,0.006276935851189876,0.006270990940573486,0.007161568533249412,0.006363200479593003,0.006364426900680982,0.007673918933118545,0.006851182622546603,0.006839409926953546,0.014842822306580954,0.007614504410055788,0.007756779903055867,0.011173759397508384,0.005941506809630178,0.005958937544419163,0.011431535858150349,0.0057563488544147895,0.005705475473463277,0.01338115710082812,0.006727796353092418,0.006702954257791469,0.04627195510510075,0.007537709601351176,0.007980583455586028,0.036720268240227526,0.005567421506729399,0.005650394101369433,0.031748541154724114,0.005753847546940936,0.005693539864542071,0.02610434059397303,0.005842325386735529,0.005870754347369269
