lagtime	NRF_p<2.40381|all	NRF_p=2.40381-4.81333|all	NRF_p=4.81333-7.24129|all	NRF_p=7.24129-9.65761|all	NRF_p=9.65761-12.4928|all	NRF_p>12.4928|all	se_p<2.40381|all	se_p=2.40381-4.81333|all	se_p=4.81333-7.24129|all	se_p=7.24129-9.65761|all	se_p=9.65761-12.4928|all	se_p>12.4928|all
16	0.0183338725038992	0.0435552919814437	0.0783389181311551	0.121252671612856	0.100043518819033	0.0456841977574203	0.00178415767559437	0.00376460889369907	0.00794392676701445	0.0148343374287894	0.0216386923660126	0.0312440519453757
17	0.0180066582908546	0.044531449103285	0.0854643235689945	0.134173783944856	0.0985343685662132	0.0354736232444417	0.00178412888150797	0.00376819696418574	0.00795331015468412	0.0148596214892981	0.0216697960779444	0.0312860322588679
18	0.0157195244909824	0.0368840457246741	0.0634565078436384	0.0950734014295862	0.0676708001497102	0.0156165555680927	0.00178345913130355	0.00377022521967563	0.00795986619475865	0.0148786717865912	0.021693955426742	0.0313177994716109
19	0.0143287674808909	0.0377523513740522	0.0586227527370315	0.0701816746318439	0.0570702603467437	0.0350488902785376	0.00178341222149716	0.00377167876639908	0.00796415093596255	0.0148952410694511	0.0217135374508043	0.0313421824925892
20	0.0127371099059123	0.0323543497053563	0.0413497012533277	0.0685419502427962	0.0861393584200387	0.0642219248232344	0.00178326048942232	0.00377375264624275	0.00796643659757932	0.0149085814935145	0.021729143364788	0.031362497679572
21	0.0133956616062423	0.0330038169829572	0.0476201873821132	0.0408445661881564	0.0401889553808998	0.100678950145751	0.0017834987733942	0.00377539495063073	0.00796824578529586	0.0149192516749748	0.0217418091044656	0.0313544743396984
22	0.0112272267320471	0.0336697360159947	0.0441256231642088	0.0273121823961737	0.0158479809323124	0.0683280808204166	0.00178372686199353	0.00377567576720812	0.00797036298369912	0.0149254540320045	0.0217566941702331	0.0313517342130406
23	0.0135238197184098	0.0344505793751257	0.0343315360945476	0.0319895040081529	0.0179999776543016	0.0457633987689658	0.001783954242398	0.00377682795024413	0.00797129694505514	0.0149322398046996	0.0217716753605415	0.0313500488627564
24	0.0139532926616015	0.0268315997616374	0.0238947412665722	0.0326108913651056	0.013828717324852	0.0351715239123387	0.00178408246016224	0.00377671239607848	0.0079737546466816	0.0149403405986887	0.02177970319918	0.0313498247446198
25	0.0124108422762026	0.0232272615321947	0.02891164012808	0.0400067812423918	0.00352034211517871	0.0315898982540988	0.00178416039089483	0.00377602873269492	0.00797400478064024	0.0149486345679446	0.0217875272971612	0.0313481031726813
26	0.013047723454106	0.0249447747637085	0.0241076526508618	0.0462334337471099	0.0119461706083196	0.0137250315591612	0.00178423903999411	0.0037757747930574	0.00797572158512042	0.0149546572798738	0.0217919489075443	0.0313469245126185
27	0.0103165203930974	0.0176001137310598	0.0115348729959911	0.0447334490113712	0.0234733362081916	0.0171852762195476	0.00178398982954479	0.00377464663000417	0.00797716172948109	0.0149579112941402	0.0217935862585151	0.0313458988284073
28	0.00825451044500625	0.0106574783198676	0.025841475103964	0.0516893498649514	0.00620053230356463	0.0180788449703804	0.00178410612227787	0.0037739030706487	0.0079790536782416	0.0149603300397596	0.0217931575140737	0.031346020399459
29	0.00950531235882743	0.0161560560627097	0.0323029315490878	0.0347171769254866	-0.00189674889906602	0.0301600988657037	0.0017840999255771	0.00377062769794192	0.00797988516233062	0.014960711192707	0.02179270387941	0.0313457106963766
30	0.00920583724739929	0.015090808580218	0.0256360089575959	0.0213388555147343	-0.0211748328442206	0.0161002967887418	0.00178587026794672	0.00377025445013589	0.0079809736425858	0.0149606952386215	0.0217932559917461	0.0313460410815472
31	0.0113163454924422	0.0191874908273411	0.0211076930861184	0.0107727274925543	0.00198474587231466	0.0319254938402574	0.00178747688934109	0.00376957492254602	0.00798139024681538	0.0149612178221674	0.0218009202606921	0.0313507751132768
