lagtime	NRF_p<2.14472|all	NRF_p=2.14472-4.29832|all	NRF_p=4.29832-6.45168|all	NRF_p=6.45168-8.61413|all	NRF_p=8.61413-11.0667|all	NRF_p>11.0667|all	se_p<2.14472|all	se_p=2.14472-4.29832|all	se_p=4.29832-6.45168|all	se_p=6.45168-8.61413|all	se_p=8.61413-11.0667|all	se_p>11.0667|all
12	0.022154702922123	0.0482553293488369	0.0782354888868189	0.101078849870907	0.0946691202422374	0.0569980508744792	0.00215134698432393	0.00427511851494255	0.00754711158449553	0.0137097229899233	0.0202763330331233	0.0320300589101047
13	0.0203071172530518	0.0421207056730453	0.0687558907083634	0.0992276985486447	0.0977453185691834	0.0563346249664731	0.00215099888929526	0.00428121706584227	0.0075612832355546	0.0137554969947726	0.0203212955645263	0.0321301075908318
14	0.0212865474008504	0.0445528737284487	0.062354594428605	0.0970170523996062	0.112345763918697	0.045382659881594	0.00215117389471925	0.00428854524012668	0.00757557807740802	0.0137891648389965	0.020363229291983	0.0322054357500398
15	0.0169594142136378	0.0370064132144902	0.0511623997962906	0.0909100615846801	0.136369137249539	0.0634749946817963	0.00215127362638088	0.00429334369861789	0.00758803840881156	0.0138111424703041	0.0204025185509413	0.0322616624962798
16	0.0172012022646813	0.0400603194339133	0.0582832637139571	0.116508918525067	0.158627145582325	0.0672614554812052	0.00215078635323221	0.00429468283770564	0.00759891784420652	0.0138275645251099	0.0204423524028056	0.0323038053540036
17	0.0170013688257273	0.0405817988252118	0.0661178111580222	0.132734869517528	0.166509236015591	0.0623400702250021	0.00215072757341051	0.00429658443192776	0.00760765067013055	0.0138389963251223	0.0204757173720564	0.0323378502519071
18	0.0159636751254932	0.0326855437661111	0.051223572160962	0.0911537081949372	0.107688443449916	0.034724319778009	0.00215001577775249	0.0042961737769148	0.00761449472373895	0.0138462710716399	0.0204988419274945	0.0323627299397342
19	0.01570899875844	0.0324414175672043	0.0518491690370372	0.0691074372900927	0.0763342810273663	0.0544435724604998	0.00214986340700775	0.0042965312743285	0.00761664756086229	0.0138529706714181	0.0205179712560776	0.0323817140492097
20	0.0132048308755602	0.025048005636729	0.0341218876338553	0.0582461442559871	0.103025481073035	0.0947640492377481	0.00214926134049265	0.00429850510490519	0.00761842269069402	0.0138574380918279	0.020532770606346	0.0323972388030267
21	0.0135545551747594	0.0257000912187314	0.0390413820011454	0.0486384393630269	0.061045266211281	0.113711363624517	0.00214866362980109	0.00429895953318604	0.00761951720137162	0.0138606704113663	0.0205449178294308	0.0323782097572802
22	0.0117817510010956	0.0288025540338358	0.0354996382485924	0.0365141888042349	0.0413173259467381	0.0729885593189702	0.00214832558029874	0.00429893440696605	0.00761903039718276	0.0138613221330888	0.0205547162601377	0.0323683915346718
23	0.0126633061243919	0.0279239258311146	0.02498506729968	0.0307385563357182	0.0360309540511379	0.0506383609265274	0.00214769337151709	0.0042990342214811	0.00761783029289546	0.0138652906910119	0.0205662495583612	0.0323608575859664
24	0.0134177097963384	0.0221745917949473	0.0116937021571737	0.0388916941898541	0.0470278015241108	0.0470747243524826	0.00214689080976614	0.00429794705874308	0.00761938976869404	0.0138684929152595	0.0205720492910179	0.0323547097185051
25	0.0116190425732681	0.0171414665072008	0.013894989133038	0.0606772738229671	0.0544767798180436	0.0405749455447964	0.00214618217729009	0.00429650766048822	0.00761750929650559	0.0138707275241778	0.0205827012853405	0.0323494819758946
26	0.0115525175681531	0.0206694465372757	0.0155935539591419	0.0588292481811514	0.0608197914797771	0.0285820681082329	0.0021456283337845	0.00429487782859102	0.00761901859617254	0.0138716218493239	0.0205869167757467	0.0323444377160531
27	0.00933345128854357	0.0138817931931454	0.00834649195457864	0.0428670492755451	0.0467215459640307	0.0335483554212362	0.00214501726672002	0.00429232345831273	0.00761936772706944	0.0138727999559011	0.0205897574723407	0.0323423944757995
28	0.00845756504852541	0.00692821768842132	0.0133090146857762	0.0624232849068388	0.0524364159444597	0.0341090412588212	0.00214466092685655	0.00428981082648294	0.00761989705662947	0.0138725047880015	0.020592358208384	0.0323416693560233
29	0.0101937301674973	0.016071062427361	0.025233921840162	0.0552879065233066	0.0408500181838749	0.0412547327321734	0.0021443240078768	0.00428374071020364	0.00761790776767577	0.0138720575554683	0.020593314033557	0.0323401182582329
30	0.00937893622997253	0.0123958259661327	0.0183609462321337	0.0373224998794403	0.00855297097124435	0.0203736418210644	0.0021442747003444	0.004281371132925	0.00761681406734442	0.013868944133263	0.0205933936160748	0.032342280905635
