lagtime	NRF_p<1.301|all	NRF_p=1.301-2.608|all	NRF_p=2.608-3.921|all	NRF_p=3.921-5.233|all	NRF_p=5.233-6.543|all	NRF_p>6.543|all	se_p<1.301|all	se_p=1.301-2.608|all	se_p=2.608-3.921|all	se_p=3.921-5.233|all	se_p=5.233-6.543|all	se_p>6.543|all
32	0.00301267847016733	0.0102154662393415	0.0110011935625908	0.00914105285344369	0.0191430596561968	-0.00311067951235517	0.000561319899166582	0.000997401331665731	0.00185862972226118	0.0030748272976289	0.00422413338399831	0.00743502881809806
34	0.00347721116383694	0.0111457517606124	0.0103785831540803	0.00781909442484408	0.0187474913062312	-0.00119614244455664	0.000560944375859573	0.00099747660187315	0.001858834337681	0.00307610088606801	0.00422504318394414	0.00743199559253532
36	0.00334212221740561	0.0110536663894469	0.00846345642385847	0.00554867486087607	0.0166879633727379	-0.00301482508730654	0.000560808034069129	0.000997629458506945	0.001859356517621	0.00307679937662241	0.00422544769071335	0.00742922451045676
38	0.0039018377149919	0.0111018911258091	0.00820141681357771	0.00620041886414679	0.0137749403512947	-0.00689436828307921	0.000560818128726004	0.000997848327515793	0.00185970042442112	0.00307767816291838	0.00422617986178046	0.00742664982057398
40	0.00381422702734814	0.0100289226845907	0.00763784728497128	0.00590348622722596	0.0117053654079925	-0.00105994376203219	0.000560817671161727	0.000997850816531025	0.00185998427046011	0.00307814468321717	0.00422684628231112	0.00742472409114415
42	0.00293372812159365	0.00748115238470971	0.00547398566634213	0.0046003085308967	0.00907595172566596	-0.000856428374437402	0.000560878684531592	0.000997706226057016	0.00186066834145332	0.0030785368523227	0.0042276045724265	0.00742325382422371
44	0.00267061848039131	0.00767144806071523	0.00542569106036146	0.00486488948242358	0.0113585056585506	-0.0013917415319414	0.000560920109324394	0.000997394266544138	0.00186258472057196	0.00307902182821132	0.00422858166079421	0.00742218098097338
46	0.00280041336204062	0.00770491215250592	0.00646202167403113	0.00707715056916512	0.0106288757918606	-0.00368259139403293	0.00056119690211318	0.000996633817002656	0.0018653586681132	0.00307954881511744	0.00423099429417364	0.00742221050824074
48	0.00337200620788617	0.00891966277914849	0.00738747293084949	0.00201684420250153	0.0130764661923206	0.0153779993944295	0.000561332053604971	0.000996138078314774	0.00186947492268157	0.00307975421671369	0.00423309031762091	0.00742331144526474
50	0.00275828824000161	0.00872180348953959	0.00772629313213465	0.00112011885927336	0.012639567370928	0.0140115757202421	0.000561420014204541	0.000995897073914021	0.00187411283220082	0.00308003513794091	0.00423497563720776	0.00742611252563386
52	0.00152124149772854	0.00601334849492544	0.0073993856000689	-0.000192427130736299	0.00669046740794828	0.000131430645839141	0.000561291600961255	0.000995535375742894	0.00187677407889963	0.00308008675555746	0.00423723554896559	0.00742924149425295
54	0.00286940761182964	0.00827463347073416	0.0123748659742008	0.00388777665695624	0.0105937815258134	0.0083197422590005	0.0005609769661696	0.000994995914708933	0.00188109939299979	0.00308014227090166	0.00423933350559253	0.00743147217010014
56	0.0023795429552226	0.0061220295753223	0.00764825081043944	0.00388701779001403	0.0108649247872904	0.00312920476295739	0.000560431081689643	0.000994438846334377	0.00188350889223203	0.00308144426951352	0.00424129454990219	0.00743283149937814
58	0.00207096845146948	0.00566399032555692	0.00696668196869873	0.00351931272674806	0.00941210776377695	0.00170629268520158	0.000559305843157964	0.000993567185316994	0.00188391345001449	0.00308230872505807	0.00424274432827144	0.00739274332916735
60	0.00221135641934201	0.00653774151823949	0.00790427684006951	0.00458377609006081	0.00849717377176499	7.87472138018656e-05	0.000557262392447461	0.000992508164749742	0.00188218971353116	0.00308214742223985	0.00424390684743948	0.0073441020033735
